subject,fold,component,heldout_correlation,train_singular_value,fold_empirical_p
4,5,9,0.2053457775019159,0.4877308256992602,0.009900990099009901
4,5,10,0.2835368313460909,0.48235482517081557,0.009900990099009901
4,5,11,0.19417213391346402,0.4631194050792049,0.009900990099009901
4,5,12,0.18265805286834078,0.44939141107709296,0.009900990099009901
4,5,13,0.15879156937275504,0.4324053082743145,0.009900990099009901
4,5,14,0.12165246315414295,0.4273976741341453,0.009900990099009901
4,5,15,0.10078544233692686,0.4195272895773564,0.04950495049504951
4,5,16,0.09366218485690272,0.4029047004584969,0.039603960396039604
4,5,17,0.008888085795506942,0.3928403068856768,0.36633663366336633
4,5,18,0.10529280796331349,0.3844804294408259,0.0297029702970297
4,5,19,-0.036045366408932626,0.3786863190325924,0.7524752475247525
4,5,20,0.048813070024829826,0.37182454248853314,0.13861386138613863
5,1,1,0.7126133368317131,0.7799868934244026,0.009900990099009901
5,1,2,0.5507595691301748,0.700669300869008,0.009900990099009901
5,1,3,0.558109822588171,0.6535526879037998,0.009900990099009901
5,1,4,0.4835610222691846,0.6280400279718488,0.009900990099009901
5,1,5,0.3927947708003301,0.6005250867472606,0.009900990099009901
5,1,6,0.2822390127117557,0.5424788369424295,0.009900990099009901
5,1,7,0.2610881945340851,0.5291772904128256,0.009900990099009901
5,1,8,0.28835633257675375,0.5197396625556493,0.009900990099009901
5,1,9,0.14829507997885147,0.47745624406289827,0.009900990099009901
5,1,10,0.14176837393134442,0.4626418043539557,0.019801980198019802
5,1,11,0.1470824351883107,0.45611075360309,0.009900990099009901
5,1,12,0.1314244617202843,0.44350121268580417,0.009900990099009901
5,1,13,0.12140652556138819,0.4331316857445469,0.019801980198019802
5,1,14,0.08871802037971237,0.42132893704132734,0.0891089108910891
5,1,15,0.09178592950529949,0.4178048015935611,0.06930693069306931
5,1,16,0.06249674302608913,0.3997780405345294,0.10891089108910891
5,1,17,0.10738778760823645,0.3935045715340003,0.06930693069306931
5,1,18,0.11507037603983174,0.38869848150855024,0.019801980198019802
5,1,19,0.017541923266842483,0.3812122300888831,0.37623762376237624
