source,setting,emotion_idx,K,top1_cluster_count,top1_cluster_pct,top3_cluster_pct,entropy,null_mean,p_perm
voxel__sub-03,kmeans_K15,10,15,16,0.14678899082568808,0.3761467889908257,2.5607947989535638,2.642012596130371,0.00593
voxel__sub-03,kmeans_K15,11,15,18,0.1651376146788991,0.3394495412844037,2.617894135586633,2.642012596130371,0.16101
voxel__sub-03,kmeans_K15,12,15,17,0.1559633027522936,0.3944954128440367,2.4067573852917628,2.642012596130371,0.0
voxel__sub-03,kmeans_K15,13,15,16,0.14678899082568808,0.3302752293577982,2.6237240470614243,2.642012596130371,0.21225
voxel__sub-03,kmeans_K15,14,15,16,0.14678899082568808,0.3669724770642202,2.5725998153639624,2.642012596130371,0.01215
voxel__sub-03,kmeans_K15,15,15,14,0.12844036697247707,0.3577981651376147,2.5878510871434344,2.642012596130371,0.031
voxel__sub-03,kmeans_K15,16,15,32,0.29357798165137616,0.5229357798165137,2.2835589976814066,2.642012596130371,0.0
voxel__sub-03,kmeans_K15,17,15,17,0.1559633027522936,0.3669724770642202,2.5745149224361326,2.642012596130371,0.0136
voxel__sub-03,kmeans_K15,18,15,14,0.12844036697247707,0.3486238532110092,2.551038420223854,2.642012596130371,0.00298
voxel__sub-03,kmeans_K15,19,15,17,0.1559633027522936,0.3944954128440367,2.4653260428003936,2.642012596130371,0.0
voxel__sub-03,kmeans_K15,20,15,12,0.11009174311926606,0.3211009174311927,2.631891229144985,2.642012596130371,0.30341
voxel__sub-03,kmeans_K15,21,15,13,0.11926605504587157,0.3577981651376147,2.495629082813905,2.642012596130371,5e-05
voxel__sub-03,kmeans_K15,22,15,21,0.1926605504587156,0.45871559633027525,2.357618799023362,2.642012596130371,0.0
voxel__sub-03,kmeans_K15,23,15,14,0.12844036697247707,0.3302752293577982,2.6071694918793384,2.642012596130371,0.09247
voxel__sub-03,kmeans_K15,24,15,14,0.12844036697247707,0.3486238532110092,2.526333146366689,2.642012596130371,0.00056
voxel__sub-03,kmeans_K15,25,15,14,0.12844036697247707,0.3394495412844037,2.6064228793723085,2.642012596130371,0.08872
voxel__sub-03,kmeans_K15,26,15,28,0.25688073394495414,0.44954128440366975,2.404219112541826,2.642012596130371,0.0
voxel__sub-03,kmeans_K15,27,15,20,0.1834862385321101,0.42201834862385323,2.493023625436833,2.642012596130371,5e-05
voxel__sub-03,kmeans_K15,28,15,16,0.14678899082568808,0.3669724770642202,2.5074295294870623,2.642012596130371,0.0001
voxel__sub-03,kmeans_K15,29,15,15,0.13761467889908258,0.3853211009174312,2.4938624289645146,2.642012596130371,5e-05
voxel__sub-03,kmeans_K15,30,15,28,0.25688073394495414,0.4954128440366973,2.2769475751678354,2.642012596130371,0.0
voxel__sub-03,kmeans_K15,31,15,19,0.1743119266055046,0.3761467889908257,2.492896781056001,2.642012596130371,5e-05
voxel__sub-03,kmeans_K15,32,15,12,0.11009174311926606,0.3119266055045872,2.6128045237992286,2.642012596130371,0.12449
voxel__sub-03,kmeans_K15,33,15,20,0.1834862385321101,0.3669724770642202,2.57523033847887,2.642012596130371,0.01422
voxel__sub-03,kmeans_K27,0,27,13,0.11926605504587157,0.27522935779816515,3.0627695626021336,3.1689705848693848,0.00601
voxel__sub-03,kmeans_K27,1,27,12,0.11009174311926606,0.29357798165137616,3.0392446471631285,3.1689705848693848,0.00151
voxel__sub-03,kmeans_K27,2,27,12,0.11009174311926606,0.3119266055045872,2.815839372623813,3.1689705848693848,0.0
voxel__sub-03,kmeans_K27,3,27,12,0.11009174311926606,0.28440366972477066,3.0527350930594075,3.1689705848693848,0.00325
voxel__sub-03,kmeans_K27,4,27,17,0.1559633027522936,0.3577981651376147,2.915444399287841,3.1689705848693848,0.0
voxel__sub-03,kmeans_K27,5,27,15,0.13761467889908258,0.3211009174311927,2.9334699793544203,3.1689705848693848,0.0
voxel__sub-03,kmeans_K27,6,27,13,0.11926605504587157,0.27522935779816515,3.0487811470131088,3.1689705848693848,0.00256
voxel__sub-03,kmeans_K27,7,27,13,0.11926605504587157,0.27522935779816515,3.0543809147024628,3.1689705848693848,0.00365
voxel__sub-03,kmeans_K27,8,27,13,0.11926605504587157,0.27522935779816515,2.983670901045768,3.1689705848693848,4e-05
voxel__sub-03,kmeans_K27,9,27,11,0.10091743119266056,0.28440366972477066,2.8960662591912705,3.1689705848693848,0.0
voxel__sub-03,kmeans_K27,10,27,11,0.10091743119266056,0.27522935779816515,3.0941813916383416,3.1689705848693848,0.03034
voxel__sub-03,kmeans_K27,11,27,21,0.1926605504587156,0.3394495412844037,2.9468693773202395,3.1689705848693848,1e-05
voxel__sub-03,kmeans_K27,12,27,12,0.11009174311926606,0.3119266055045872,2.9033972105409225,3.1689705848693848,0.0
voxel__sub-03,kmeans_K27,13,27,19,0.1743119266055046,0.3394495412844037,3.0355996660036033,3.1689705848693848,0.0013
voxel__sub-03,kmeans_K27,14,27,13,0.11926605504587157,0.28440366972477066,2.9874498668479457,3.1689705848693848,5e-05
voxel__sub-03,kmeans_K27,15,27,12,0.11009174311926606,0.26605504587155965,3.0637703617836833,3.1689705848693848,0.00631
voxel__sub-03,kmeans_K27,16,27,29,0.26605504587155965,0.46788990825688076,2.651362269487885,3.1689705848693848,0.0
voxel__sub-03,kmeans_K27,17,27,11,0.10091743119266056,0.26605504587155965,3.040456882635284,3.1689705848693848,0.00161
voxel__sub-03,kmeans_K27,18,27,11,0.10091743119266056,0.23853211009174313,3.0373394691161026,3.1689705848693848,0.00139
voxel__sub-03,kmeans_K27,19,27,11,0.10091743119266056,0.25688073394495414,2.9903655718088173,3.1689705848693848,5e-05
voxel__sub-03,kmeans_K27,20,27,11,0.10091743119266056,0.26605504587155965,3.10976740947128,3.1689705848693848,0.06213
voxel__sub-03,kmeans_K27,21,27,11,0.10091743119266056,0.24770642201834864,3.0984485994009705,3.1689705848693848,0.03737
voxel__sub-03,kmeans_K27,22,27,14,0.12844036697247707,0.3211009174311927,2.9970068080199095,3.1689705848693848,0.00011
voxel__sub-03,kmeans_K27,23,27,12,0.11009174311926606,0.29357798165137616,2.975669927909779,3.1689705848693848,1e-05
voxel__sub-03,kmeans_K27,24,27,15,0.13761467889908258,0.3577981651376147,2.8299552140423803,3.1689705848693848,0.0
voxel__sub-03,kmeans_K27,25,27,13,0.11926605504587157,0.27522935779816515,2.9990762527213684,3.1689705848693848,0.00015
voxel__sub-03,kmeans_K27,26,27,18,0.1651376146788991,0.3577981651376147,2.9265736000330604,3.1689705848693848,0.0
voxel__sub-03,kmeans_K27,27,27,12,0.11009174311926606,0.28440366972477066,2.964608166251516,3.1689705848693848,1e-05
voxel__sub-03,kmeans_K27,28,27,10,0.09174311926605505,0.25688073394495414,3.0556303566982934,3.1689705848693848,0.00392
voxel__sub-03,kmeans_K27,29,27,9,0.08256880733944955,0.2018348623853211,3.089842014914708,3.1689705848693848,0.02476
voxel__sub-03,kmeans_K27,30,27,21,0.1926605504587156,0.3853211009174312,2.764343490142417,3.1689705848693848,0.0
voxel__sub-03,kmeans_K27,31,27,11,0.10091743119266056,0.23853211009174313,3.0930130983660487,3.1689705848693848,0.02888
voxel__sub-03,kmeans_K27,32,27,11,0.10091743119266056,0.23853211009174313,3.102982949006727,3.1689705848693848,0.04579
voxel__sub-03,kmeans_K27,33,27,12,0.11009174311926606,0.26605504587155965,3.05521744722958,3.1689705848693848,0.0038
voxel__sub-03,kmeans_K50,0,50,8,0.07339449541284404,0.1834862385321101,3.5300441906936357,3.6574621200561523,0.00811
voxel__sub-03,kmeans_K50,1,50,9,0.08256880733944955,0.1926605504587156,3.596193361810587,3.6574621200561523,0.10924
voxel__sub-03,kmeans_K50,2,50,9,0.08256880733944955,0.22018348623853212,3.3153704040876413,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,3,50,9,0.08256880733944955,0.21100917431192662,3.461506496927094,3.6574621200561523,0.00023
voxel__sub-03,kmeans_K50,4,50,7,0.06422018348623854,0.1834862385321101,3.458490908833637,3.6574621200561523,0.00022
voxel__sub-03,kmeans_K50,5,50,12,0.11009174311926606,0.22018348623853212,3.404148789747448,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,6,50,8,0.07339449541284404,0.1834862385321101,3.514061662894889,3.6574621200561523,0.00391
voxel__sub-03,kmeans_K50,7,50,9,0.08256880733944955,0.2018348623853211,3.4272498467478476,3.6574621200561523,5e-05
voxel__sub-03,kmeans_K50,8,50,8,0.07339449541284404,0.1834862385321101,3.5067788670388023,3.6574621200561523,0.00274
voxel__sub-03,kmeans_K50,9,50,8,0.07339449541284404,0.21100917431192662,3.3857114504754837,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,10,50,8,0.07339449541284404,0.1926605504587156,3.602823649051789,3.6574621200561523,0.13485
voxel__sub-03,kmeans_K50,11,50,12,0.11009174311926606,0.22018348623853212,3.4115784029920904,3.6574621200561523,2e-05
voxel__sub-03,kmeans_K50,12,50,11,0.10091743119266056,0.24770642201834864,3.159290587842712,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,13,50,7,0.06422018348623854,0.1743119266055046,3.592321614250797,3.6574621200561523,0.09586
voxel__sub-03,kmeans_K50,14,50,12,0.11009174311926606,0.22018348623853212,3.425832910661273,3.6574621200561523,5e-05
voxel__sub-03,kmeans_K50,15,50,7,0.06422018348623854,0.1651376146788991,3.5108424239499825,3.6574621200561523,0.00331
voxel__sub-03,kmeans_K50,16,50,22,0.2018348623853211,0.42201834862385323,2.899062982557097,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,17,50,10,0.09174311926605505,0.2018348623853211,3.3949608158443345,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,18,50,10,0.09174311926605505,0.1834862385321101,3.3869850774133776,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,19,50,8,0.07339449541284404,0.1926605504587156,3.4442977926301928,3.6574621200561523,0.00011
voxel__sub-03,kmeans_K50,20,50,7,0.06422018348623854,0.1743119266055046,3.5533848468402063,3.6574621200561523,0.02243
voxel__sub-03,kmeans_K50,21,50,7,0.06422018348623854,0.1834862385321101,3.4961750068120856,3.6574621200561523,0.00153
voxel__sub-03,kmeans_K50,22,50,14,0.12844036697247707,0.28440366972477066,3.3287237603276583,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,23,50,8,0.07339449541284404,0.2018348623853211,3.507458918350644,3.6574621200561523,0.00276
voxel__sub-03,kmeans_K50,24,50,9,0.08256880733944955,0.21100917431192662,3.3386531770083496,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,25,50,8,0.07339449541284404,0.1926605504587156,3.5217134260198266,3.6574621200561523,0.0055
voxel__sub-03,kmeans_K50,26,50,12,0.11009174311926606,0.26605504587155965,3.4154327012860053,3.6574621200561523,2e-05
voxel__sub-03,kmeans_K50,27,50,10,0.09174311926605505,0.21100917431192662,3.3740585716680744,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,28,50,7,0.06422018348623854,0.1743119266055046,3.459703144305793,3.6574621200561523,0.00022
voxel__sub-03,kmeans_K50,29,50,6,0.05504587155963303,0.1559633027522936,3.54885049723445,3.6574621200561523,0.01874
voxel__sub-03,kmeans_K50,30,50,12,0.11009174311926606,0.23853211009174313,3.264247523946357,3.6574621200561523,0.0
voxel__sub-03,kmeans_K50,31,50,8,0.07339449541284404,0.1834862385321101,3.533649846173269,3.6574621200561523,0.00943
voxel__sub-03,kmeans_K50,32,50,7,0.06422018348623854,0.1743119266055046,3.5502674333210242,3.6574621200561523,0.0198
voxel__sub-03,kmeans_K50,33,50,6,0.05504587155963303,0.1651376146788991,3.531744668126243,3.6574621200561523,0.00871
voxel__sub-04,kmeans_K15,0,15,12,0.11009174311926606,0.3119266055045872,2.6308774747948296,2.642012596130371,0.29052
voxel__sub-04,kmeans_K15,1,15,16,0.14678899082568808,0.3944954128440367,2.4626530295421625,2.642012596130371,0.0
voxel__sub-04,kmeans_K15,2,15,16,0.14678899082568808,0.3669724770642202,2.5146104999174237,2.642012596130371,0.00018
voxel__sub-04,kmeans_K15,3,15,14,0.12844036697247707,0.3486238532110092,2.57492135396182,2.642012596130371,0.01398
voxel__sub-04,kmeans_K15,4,15,19,0.1743119266055046,0.43119266055045874,2.50231489874455,2.642012596130371,7e-05
voxel__sub-04,kmeans_K15,5,15,13,0.11926605504587157,0.3394495412844037,2.559855025538967,2.642012596130371,0.00568
voxel__sub-04,kmeans_K15,6,15,16,0.14678899082568808,0.3944954128440367,2.4775068054984337,2.642012596130371,0.0
voxel__sub-04,kmeans_K15,7,15,14,0.12844036697247707,0.3211009174311927,2.6282001477425334,2.642012596130371,0.25871
voxel__sub-04,kmeans_K15,8,15,14,0.12844036697247707,0.3211009174311927,2.637286296219921,2.642012596130371,0.37734
voxel__sub-04,kmeans_K15,9,15,16,0.14678899082568808,0.42201834862385323,2.371718880727909,2.642012596130371,0.0
voxel__sub-04,kmeans_K15,10,15,12,0.11009174311926606,0.30275229357798167,2.6526905981325513,2.642012596130371,0.62585
voxel__sub-04,kmeans_K15,11,15,15,0.13761467889908258,0.3394495412844037,2.587864259210029,2.642012596130371,0.03102
voxel__sub-04,kmeans_K15,12,15,13,0.11926605504587157,0.3394495412844037,2.548001039252235,2.642012596130371,0.00233
voxel__sub-04,kmeans_K15,13,15,16,0.14678899082568808,0.3853211009174312,2.549012552023472,2.642012596130371,0.00252
voxel__sub-04,kmeans_K15,14,15,16,0.14678899082568808,0.3944954128440367,2.459783366307093,2.642012596130371,0.0
voxel__sub-04,kmeans_K15,15,15,21,0.1926605504587156,0.44954128440366975,2.360950388147974,2.642012596130371,0.0
voxel__sub-04,kmeans_K15,16,15,25,0.22935779816513763,0.4036697247706422,2.4431800009889013,2.642012596130371,0.0
voxel__sub-04,kmeans_K15,17,15,14,0.12844036697247707,0.3394495412844037,2.5643261717044292,2.642012596130371,0.00738
voxel__sub-04,kmeans_K15,18,15,13,0.11926605504587157,0.3119266055045872,2.6187667584614496,2.642012596130371,0.16797
voxel__sub-04,kmeans_K15,19,15,14,0.12844036697247707,0.3669724770642202,2.507160143557588,2.642012596130371,0.0001
voxel__sub-04,kmeans_K15,20,15,19,0.1743119266055046,0.3944954128440367,2.560223289113357,2.642012596130371,0.00575
voxel__sub-04,kmeans_K15,21,15,18,0.1651376146788991,0.44954128440366975,2.357229779236069,2.642012596130371,0.0
voxel__sub-04,kmeans_K15,22,15,18,0.1651376146788991,0.3761467889908257,2.5276042509220997,2.642012596130371,0.00059
voxel__sub-04,kmeans_K15,23,15,16,0.14678899082568808,0.3486238532110092,2.5478006822501027,2.642012596130371,0.00228
voxel__sub-04,kmeans_K15,24,15,16,0.14678899082568808,0.3394495412844037,2.57799377551817,2.642012596130371,0.01702
voxel__sub-04,kmeans_K15,25,15,15,0.13761467889908258,0.3486238532110092,2.597283060962763,2.642012596130371,0.05351
voxel__sub-04,kmeans_K15,26,15,17,0.1559633027522936,0.4036697247706422,2.5108830040211045,2.642012596130371,0.00013
voxel__sub-04,kmeans_K15,27,15,20,0.1834862385321101,0.43119266055045874,2.4785689961457202,2.642012596130371,0.0
voxel__sub-04,kmeans_K15,28,15,13,0.11926605504587157,0.3394495412844037,2.609745228886111,2.642012596130371,0.10607
voxel__sub-04,kmeans_K15,29,15,12,0.11009174311926606,0.29357798165137616,2.630775649369104,2.642012596130371,0.28933
voxel__sub-04,kmeans_K15,30,15,16,0.14678899082568808,0.3577981651376147,2.4900659205692386,2.642012596130371,5e-05
voxel__sub-04,kmeans_K15,31,15,17,0.1559633027522936,0.41284403669724773,2.546054062591333,2.642012596130371,0.00204
voxel__sub-04,kmeans_K15,32,15,12,0.11009174311926606,0.30275229357798167,2.58909911367751,2.642012596130371,0.03332
voxel__sub-04,kmeans_K15,33,15,14,0.12844036697247707,0.3486238532110092,2.5970247543217617,2.642012596130371,0.05271
voxel__sub-04,kmeans_K27,0,27,9,0.08256880733944955,0.24770642201834864,3.110065257542097,3.1689705848693848,0.0628
voxel__sub-04,kmeans_K27,1,27,14,0.12844036697247707,0.29357798165137616,2.9274758012251962,3.1689705848693848,0.0
voxel__sub-04,kmeans_K27,2,27,11,0.10091743119266056,0.26605504587155965,3.051962944054137,3.1689705848693848,0.00307
voxel__sub-04,kmeans_K27,3,27,9,0.08256880733944955,0.23853211009174313,3.07568933267125,3.1689705848693848,0.01215
voxel__sub-04,kmeans_K27,4,27,16,0.14678899082568808,0.3211009174311927,2.9664380118068046,3.1689705848693848,1e-05
voxel__sub-04,kmeans_K27,5,27,17,0.1559633027522936,0.30275229357798167,3.0421115835405135,3.1689705848693848,0.00171
voxel__sub-04,kmeans_K27,6,27,10,0.09174311926605505,0.25688073394495414,3.0115831133217705,3.1689705848693848,0.00032
voxel__sub-04,kmeans_K27,7,27,9,0.08256880733944955,0.22935779816513763,3.1018234270309835,3.1689705848693848,0.04351
voxel__sub-04,kmeans_K27,8,27,8,0.07339449541284404,0.22018348623853212,3.1482466411491092,3.1689705848693848,0.26294
voxel__sub-04,kmeans_K27,9,27,12,0.11009174311926606,0.28440366972477066,2.848350919106406,3.1689705848693848,0.0
voxel__sub-04,kmeans_K27,10,27,9,0.08256880733944955,0.2018348623853211,3.1546457348419046,3.1689705848693848,0.31863
voxel__sub-04,kmeans_K27,11,27,10,0.09174311926605505,0.22935779816513763,3.120225867771195,3.1689705848693848,0.09602
voxel__sub-04,kmeans_K27,12,27,10,0.09174311926605505,0.24770642201834864,3.0960015094613342,3.1689705848693848,0.03312
voxel__sub-04,kmeans_K27,13,27,11,0.10091743119266056,0.29357798165137616,2.9857115818126756,3.1689705848693848,4e-05
voxel__sub-04,kmeans_K27,14,27,11,0.10091743119266056,0.24770642201834864,2.997604425465041,3.1689705848693848,0.00012
voxel__sub-04,kmeans_K27,15,27,13,0.11926605504587157,0.3211009174311927,2.8258159589406775,3.1689705848693848,0.0
voxel__sub-04,kmeans_K27,16,27,19,0.1743119266055046,0.3577981651376147,2.8727538883229657,3.1689705848693848,0.0
voxel__sub-04,kmeans_K27,17,27,10,0.09174311926605505,0.22018348623853212,3.1897850374214727,3.1689705848693848,0.69841
voxel__sub-04,kmeans_K27,18,27,9,0.08256880733944955,0.22018348623853212,3.1086584148866043,3.1689705848693848,0.05923
voxel__sub-04,kmeans_K27,19,27,13,0.11926605504587157,0.29357798165137616,3.0426087612034527,3.1689705848693848,0.00177
voxel__sub-04,kmeans_K27,20,27,13,0.11926605504587157,0.24770642201834864,3.094632792773903,3.1689705848693848,0.03095
voxel__sub-04,kmeans_K27,21,27,12,0.11009174311926606,0.3119266055045872,2.930388420802736,3.1689705848693848,0.0
voxel__sub-04,kmeans_K27,22,27,16,0.14678899082568808,0.30275229357798167,2.9981094326271833,3.1689705848693848,0.00014
voxel__sub-04,kmeans_K27,23,27,9,0.08256880733944955,0.23853211009174313,2.9787444489920682,3.1689705848693848,2e-05
voxel__sub-04,kmeans_K27,24,27,12,0.11009174311926606,0.27522935779816515,2.978392930989092,3.1689705848693848,2e-05
voxel__sub-04,kmeans_K27,25,27,9,0.08256880733944955,0.22935779816513763,3.103874372703597,3.1689705848693848,0.04773
voxel__sub-04,kmeans_K27,26,27,16,0.14678899082568808,0.3669724770642202,2.912787849438092,3.1689705848693848,0.0
voxel__sub-04,kmeans_K27,27,27,12,0.11009174311926606,0.28440366972477066,3.0325292996978934,3.1689705848693848,0.00106
voxel__sub-04,kmeans_K27,28,27,9,0.08256880733944955,0.23853211009174313,3.027134232622958,3.1689705848693848,0.00081
voxel__sub-04,kmeans_K27,29,27,10,0.09174311926605505,0.25688073394495414,3.094420306720327,3.1689705848693848,0.03066
voxel__sub-04,kmeans_K27,30,27,11,0.10091743119266056,0.25688073394495414,3.0666303611920345,3.1689705848693848,0.00732
voxel__sub-04,kmeans_K27,31,27,13,0.11926605504587157,0.3211009174311927,2.8976409616362924,3.1689705848693848,0.0
voxel__sub-04,kmeans_K27,32,27,9,0.08256880733944955,0.22018348623853212,3.0899888323032654,3.1689705848693848,0.02498
voxel__sub-04,kmeans_K27,33,27,11,0.10091743119266056,0.26605504587155965,3.070693918103214,3.1689705848693848,0.00929
voxel__sub-04,kmeans_K50,0,50,7,0.06422018348623854,0.1743119266055046,3.582822556304695,3.6574621200561523,0.07056
voxel__sub-04,kmeans_K50,1,50,7,0.06422018348623854,0.1926605504587156,3.4189640740368707,3.6574621200561523,2e-05
voxel__sub-04,kmeans_K50,2,50,7,0.06422018348623854,0.1834862385321101,3.416912078601287,3.6574621200561523,2e-05
voxel__sub-04,kmeans_K50,3,50,7,0.06422018348623854,0.1834862385321101,3.500975448497999,3.6574621200561523,0.00205
voxel__sub-04,kmeans_K50,4,50,9,0.08256880733944955,0.22018348623853212,3.4516384717121413,3.6574621200561523,0.00015
voxel__sub-04,kmeans_K50,5,50,14,0.12844036697247707,0.23853211009174313,3.358591828526736,3.6574621200561523,0.0
voxel__sub-04,kmeans_K50,6,50,8,0.07339449541284404,0.1834862385321101,3.4147976419369965,3.6574621200561523,2e-05
voxel__sub-04,kmeans_K50,7,50,9,0.08256880733944955,0.2018348623853211,3.5992933260638935,3.6574621200561523,0.12021
voxel__sub-04,kmeans_K50,8,50,6,0.05504587155963303,0.14678899082568808,3.515908957716053,3.6574621200561523,0.00422
voxel__sub-04,kmeans_K50,9,50,9,0.08256880733944955,0.22018348623853212,3.2808651110941125,3.6574621200561523,0.0
voxel__sub-04,kmeans_K50,10,50,8,0.07339449541284404,0.1743119266055046,3.5370159025067327,3.6574621200561523,0.01106
voxel__sub-04,kmeans_K50,11,50,6,0.05504587155963303,0.14678899082568808,3.665162464074688,3.6574621200561523,0.54669
voxel__sub-04,kmeans_K50,12,50,7,0.06422018348623854,0.1743119266055046,3.5202790406673765,3.6574621200561523,0.00508
voxel__sub-04,kmeans_K50,13,50,11,0.10091743119266056,0.2018348623853211,3.5020495445509234,3.6574621200561523,0.0022
voxel__sub-04,kmeans_K50,14,50,8,0.07339449541284404,0.21100917431192662,3.470675971801362,3.6574621200561523,0.00042
voxel__sub-04,kmeans_K50,15,50,14,0.12844036697247707,0.27522935779816515,3.2406418254825993,3.6574621200561523,0.0
voxel__sub-04,kmeans_K50,16,50,13,0.11926605504587157,0.28440366972477066,3.2703345477387704,3.6574621200561523,0.0
voxel__sub-04,kmeans_K50,17,50,7,0.06422018348623854,0.1743119266055046,3.6478484261121857,3.6574621200561523,0.4046
voxel__sub-04,kmeans_K50,18,50,6,0.05504587155963303,0.1559633027522936,3.5450980243662595,3.6574621200561523,0.01601
voxel__sub-04,kmeans_K50,19,50,12,0.11009174311926606,0.29357798165137616,3.406302610608755,3.6574621200561523,1e-05
voxel__sub-04,kmeans_K50,20,50,7,0.06422018348623854,0.1743119266055046,3.60514173656753,3.6574621200561523,0.14414
voxel__sub-04,kmeans_K50,21,50,10,0.09174311926605505,0.22018348623853212,3.429363233649169,3.6574621200561523,5e-05
voxel__sub-04,kmeans_K50,22,50,12,0.11009174311926606,0.22018348623853212,3.4289503241804544,3.6574621200561523,5e-05
voxel__sub-04,kmeans_K50,23,50,9,0.08256880733944955,0.2018348623853211,3.514181987349459,3.6574621200561523,0.00391
voxel__sub-04,kmeans_K50,24,50,11,0.10091743119266056,0.22935779816513763,3.4217386475224028,3.6574621200561523,3e-05
voxel__sub-04,kmeans_K50,25,50,9,0.08256880733944955,0.1743119266055046,3.5680522639781036,3.6574621200561523,0.04109
voxel__sub-04,kmeans_K50,26,50,13,0.11926605504587157,0.28440366972477066,3.4085256083749575,3.6574621200561523,2e-05
voxel__sub-04,kmeans_K50,27,50,10,0.09174311926605505,0.2018348623853211,3.4403985023734456,3.6574621200561523,8e-05
voxel__sub-04,kmeans_K50,28,50,7,0.06422018348623854,0.1743119266055046,3.501388357966713,3.6574621200561523,0.0021
voxel__sub-04,kmeans_K50,29,50,6,0.05504587155963303,0.1559633027522936,3.584300883857007,3.6574621200561523,0.07403
voxel__sub-04,kmeans_K50,30,50,10,0.09174311926605505,0.21100917431192662,3.4545337353510286,3.6574621200561523,0.00018
voxel__sub-04,kmeans_K50,31,50,10,0.09174311926605505,0.22018348623853212,3.4512695044432893,3.6574621200561523,0.00015
voxel__sub-04,kmeans_K50,32,50,9,0.08256880733944955,0.1651376146788991,3.5741228243620338,3.6574621200561523,0.05104
voxel__sub-04,kmeans_K50,33,50,11,0.10091743119266056,0.22018348623853212,3.509288398207147,3.6574621200561523,0.00307
voxel__sub-05,kmeans_K15,0,15,10,0.09174311926605505,0.27522935779816515,2.653729888980948,2.642012596130371,0.64402
voxel__sub-05,kmeans_K15,1,15,13,0.11926605504587157,0.3394495412844037,2.5311280736140103,2.642012596130371,0.00073
voxel__sub-05,kmeans_K15,2,15,17,0.1559633027522936,0.3944954128440367,2.450760451088222,2.642012596130371,0.0
voxel__sub-05,kmeans_K15,3,15,16,0.14678899082568808,0.3853211009174312,2.5412997631315823,2.642012596130371,0.00146
voxel__sub-05,kmeans_K15,4,15,19,0.1743119266055046,0.3761467889908257,2.543103744017326,2.642012596130371,0.00164
voxel__sub-05,kmeans_K15,5,15,30,0.27522935779816515,0.46788990825688076,2.3360253018240855,2.642012596130371,0.0
voxel__sub-05,kmeans_K15,6,15,15,0.13761467889908258,0.3944954128440367,2.5666311737329797,2.642012596130371,0.00843
voxel__sub-05,kmeans_K15,7,15,19,0.1743119266055046,0.3944954128440367,2.5179358790148165,2.642012596130371,0.00023
voxel__sub-05,kmeans_K15,8,15,17,0.1559633027522936,0.3761467889908257,2.515493051817384,2.642012596130371,0.00019
voxel__sub-05,kmeans_K15,9,15,16,0.14678899082568808,0.4036697247706422,2.395761523117462,2.642012596130371,0.0
voxel__sub-05,kmeans_K15,10,15,18,0.1651376146788991,0.3761467889908257,2.591005341487506,2.642012596130371,0.03739
voxel__sub-05,kmeans_K15,11,15,14,0.12844036697247707,0.3302752293577982,2.602560493846028,2.642012596130371,0.07177
voxel__sub-05,kmeans_K15,12,15,18,0.1651376146788991,0.3944954128440367,2.4143181370810254,2.642012596130371,0.0
voxel__sub-05,kmeans_K15,13,15,15,0.13761467889908258,0.3486238532110092,2.5722328837154733,2.642012596130371,0.0118
voxel__sub-05,kmeans_K15,14,15,22,0.2018348623853211,0.43119266055045874,2.4883357866719105,2.642012596130371,4e-05
voxel__sub-05,kmeans_K15,15,15,16,0.14678899082568808,0.3944954128440367,2.504800357928332,2.642012596130371,8e-05
voxel__sub-05,kmeans_K15,16,15,14,0.12844036697247707,0.3669724770642202,2.4195576793764313,2.642012596130371,0.0
voxel__sub-05,kmeans_K15,17,15,14,0.12844036697247707,0.3486238532110092,2.5371968220233856,2.642012596130371,0.00111
voxel__sub-05,kmeans_K15,18,15,15,0.13761467889908258,0.3944954128440367,2.475212667544553,2.642012596130371,0.0
voxel__sub-05,kmeans_K15,19,15,29,0.26605504587155965,0.5045871559633027,2.3461716652960414,2.642012596130371,0.0
voxel__sub-05,kmeans_K15,20,15,13,0.11926605504587157,0.3119266055045872,2.6423288804241314,2.642012596130371,0.45503
voxel__sub-05,kmeans_K15,21,15,16,0.14678899082568808,0.3944954128440367,2.571766576686163,2.642012596130371,0.01141
voxel__sub-05,kmeans_K15,22,15,16,0.14678899082568808,0.3944954128440367,2.5359482725577234,2.642012596130371,0.00106
voxel__sub-05,kmeans_K15,23,15,17,0.1559633027522936,0.3577981651376147,2.5331187645598368,2.642012596130371,0.00087
voxel__sub-05,kmeans_K15,24,15,15,0.13761467889908258,0.3853211009174312,2.436269399837978,2.642012596130371,0.0
voxel__sub-05,kmeans_K15,25,15,14,0.12844036697247707,0.3394495412844037,2.593025580932429,2.642012596130371,0.04191
voxel__sub-05,kmeans_K15,26,15,25,0.22935779816513763,0.5229357798165137,2.346822021165161,2.642012596130371,0.0
